id,text,created_at,author_id,user_location,tweet_geo,tweet_country,place_type,is_retweet,keywords_matched
1865939619402891477,"RT @CBSEveningNews: Buffalo Bills rookie @Ray_Davis07, who experienced homelessness as a child, honored the man who changed his life: his '…",2024-12-09T02:00:47.000Z,1507267951803744263,,,,,True,"homeless, homelessness"
1865917193277288475,Yup when I was in buffalo NY this nice beautiful black woman pedestrian spoke up when I wasn't speaking hardly to anyone except the homeless friends of the night people cops when called upon by white couples in cars and LGBTQ that tried to get me to accept from them,2024-12-09T00:31:40.000Z,1719961287021428736,,,,,False,homeless
1865872510149169407,"RT @CBSEveningNews: Buffalo Bills rookie @Ray_Davis07, who experienced homelessness as a child, honored the man who changed his life: his '…",2024-12-08T21:34:07.000Z,137351293,,,,,True,"homeless, homelessness"
1865847732713455785,"RT @CBSEveningNews: Buffalo Bills rookie @Ray_Davis07, who experienced homelessness as a child, honored the man who changed his life: his '…",2024-12-08T19:55:39.000Z,43635516,"Buffalo, NY",,,,True,"homeless, homelessness"
1865825425449951657,"RT @CBSEveningNews: Buffalo Bills rookie @Ray_Davis07, who experienced homelessness as a child, honored the man who changed his life: his '…",2024-12-08T18:27:01.000Z,52821027,Rochester NY,,,,True,"homeless, homelessness"
1865815668978794657,"RT @CBSEveningNews: Buffalo Bills rookie @Ray_Davis07, who experienced homelessness as a child, honored the man who changed his life: his '…",2024-12-08T17:48:15.000Z,1667956679189643265,,,,,True,"homeless, homelessness"
1865782367358484897,"RT @CBSEveningNews: Buffalo Bills rookie @Ray_Davis07, who experienced homelessness as a child, honored the man who changed his life: his '…",2024-12-08T15:35:55.000Z,873526860508000256,"Florida, USA",,,,True,"homeless, homelessness"
1865760843431846133,"RT @CBSEveningNews: Buffalo Bills rookie @Ray_Davis07, who experienced homelessness as a child, honored the man who changed his life: his '…",2024-12-08T14:10:23.000Z,871333316481302530,,,,,True,"homeless, homelessness"
1865747447525605445,"RT @CBSEveningNews: Buffalo Bills rookie @Ray_Davis07, who experienced homelessness as a child, honored the man who changed his life: his '…",2024-12-08T13:17:10.000Z,57364953,"Edina, MN",,,,True,"homeless, homelessness"
1865727567895924981,"RT @CBSEveningNews: Buffalo Bills rookie @Ray_Davis07, who experienced homelessness as a child, honored the man who changed his life: his '…",2024-12-08T11:58:10.000Z,14310687,"buffalo, ny",,,,True,"homeless, homelessness"
1865669277275308305,"RT @CBSEveningNews: Buffalo Bills rookie @Ray_Davis07, who experienced homelessness as a child, honored the man who changed his life: his '…",2024-12-08T08:06:32.000Z,4525136182,"Lewes, Delaware, USA",,,,True,"homeless, homelessness"
1865645771091222551,"RT @CBSEveningNews: Buffalo Bills rookie @Ray_Davis07, who experienced homelessness as a child, honored the man who changed his life: his '…",2024-12-08T06:33:08.000Z,27528326,"Okeechobee, FL",,,,True,"homeless, homelessness"
1865634647331528726,"RT @CBSEveningNews: Buffalo Bills rookie @Ray_Davis07, who experienced homelessness as a child, honored the man who changed his life: his '…",2024-12-08T05:48:56.000Z,1047858138324467712,Living in Tokyo (東京都八王子市),,,,True,"homeless, homelessness"
1865622563897987486,"RT @CBSEveningNews: Buffalo Bills rookie @Ray_Davis07, who experienced homelessness as a child, honored the man who changed his life: his '…",2024-12-08T05:00:55.000Z,79027048,Niagara U & St.Bona’s Alum,,,,True,"homeless, homelessness"
1865616717608534415,"RT @CBSEveningNews: Buffalo Bills rookie @Ray_Davis07, who experienced homelessness as a child, honored the man who changed his life: his '…",2024-12-08T04:37:41.000Z,1128089888430219264,Toronto Ontario ,,,,True,"homeless, homelessness"
1865615627093725594,"RT @CBSEveningNews: Buffalo Bills rookie @Ray_Davis07, who experienced homelessness as a child, honored the man who changed his life: his '…",2024-12-08T04:33:21.000Z,1278336764055339009,,,,,True,"homeless, homelessness"
1865608279885308308,"RT @CBSEveningNews: Buffalo Bills rookie @Ray_Davis07, who experienced homelessness as a child, honored the man who changed his life: his '…",2024-12-08T04:04:09.000Z,507790203,,,,,True,"homeless, homelessness"
1865604452717146532,"RT @CBSEveningNews: Buffalo Bills rookie @Ray_Davis07, who experienced homelessness as a child, honored the man who changed his life: his '…",2024-12-08T03:48:57.000Z,1682732129556262912,United States,,,,True,"homeless, homelessness"
1865597920214429841,"RT @CBSEveningNews: Buffalo Bills rookie @Ray_Davis07, who experienced homelessness as a child, honored the man who changed his life: his '…",2024-12-08T03:22:59.000Z,24272355,"Middletown,NY, USA",,,,True,"homeless, homelessness"
1865597837314011513,"RT @CBSEveningNews: Buffalo Bills rookie @Ray_Davis07, who experienced homelessness as a child, honored the man who changed his life: his '…",2024-12-08T03:22:40.000Z,817119642988716032,716,,,,True,"homeless, homelessness"
1865588870823166175,"RT @CBSEveningNews: Buffalo Bills rookie @Ray_Davis07, who experienced homelessness as a child, honored the man who changed his life: his '…",2024-12-08T02:47:02.000Z,3884699200,,,,,True,"homeless, homelessness"
1865588489116377154,"RT @CBSEveningNews: Buffalo Bills rookie @Ray_Davis07, who experienced homelessness as a child, honored the man who changed his life: his '…",2024-12-08T02:45:31.000Z,2763434893,,,,,True,"homeless, homelessness"
1865582414107480204,"RT @CBSEveningNews: Buffalo Bills rookie @Ray_Davis07, who experienced homelessness as a child, honored the man who changed his life: his '…",2024-12-08T02:21:23.000Z,1507396075,WNY,,,,True,"homeless, homelessness"
1865580392163508452,"RT @CBSEveningNews: Buffalo Bills rookie @Ray_Davis07, who experienced homelessness as a child, honored the man who changed his life: his '…",2024-12-08T02:13:20.000Z,31875994,,,,,True,"homeless, homelessness"
