created_at,user_location,tweet_geo,tweet_country,place_type,is_retweet,Deidentified_text,keywords_matched
2024-12-07T02:12:30.000Z,"Buffalo, NY",,,,True,"RT @CBSEveningNews: [PERSON] rookie @Ray_Davis07, who experienced homelessness as a child, honored the man who changed his life: his '…","homeless, homelessness"
2024-12-07T02:12:19.000Z,"Ohio, USA",,,,False,@tha_buffalo I think he meant because [ORGANIZATION]’s homeless rate is much higher than [PERSON].,homeless
2024-12-07T02:04:26.000Z,"Kentucky, USA",,,,True,"RT @CBSEveningNews: [PERSON] rookie @Ray_Davis07, who experienced homelessness as a child, honored the man who changed his life: his '…","homeless, homelessness"
2024-12-07T02:00:17.000Z,LEX,,,,True,"RT @CBSEveningNews: [PERSON] rookie @Ray_Davis07, who experienced homelessness as a child, honored the man who changed his life: his '…","homeless, homelessness"
2024-12-07T02:00:11.000Z,"Lexington, KY",,,,True,"RT @CBSEveningNews: [PERSON] rookie @Ray_Davis07, who experienced homelessness as a child, honored the man who changed his life: his '…","homeless, homelessness"
2024-12-07T02:00:08.000Z,NY,,,,False,"[ORGANIZATION], a rookie on [ORGANIZATION], was homeless as a child and pays tribute to the man who changed his life: his “big brother” PERSON1. They are telling the extraordinary bond between them. [URL]",homeless
2024-12-07T01:57:10.000Z,Torture Town,,,,True,"RT @CBSEveningNews: [PERSON] rookie @Ray_Davis07, who experienced homelessness as a child, honored the man who changed his life: his '…","homeless, homelessness"
2024-12-07T01:49:50.000Z,"Kentucky, USA",,,,True,"RT @CBSEveningNews: [PERSON] rookie @Ray_Davis07, who experienced homelessness as a child, honored the man who changed his life: his '…","homeless, homelessness"
2024-12-07T01:49:24.000Z,"Cincinnati, OH",,,,True,"RT @CBSEveningNews: [PERSON] rookie @Ray_Davis07, who experienced homelessness as a child, honored the man who changed his life: his '…","homeless, homelessness"
2024-12-07T01:42:18.000Z,"Town Bidness, Antarctica",,,,True,"RT @CBSEveningNews: [PERSON] rookie @Ray_Davis07, who experienced homelessness as a child, honored the man who changed his life: his '…","homeless, homelessness"
2024-12-07T01:39:32.000Z,Louisville Kentucky,,,,True,"RT @CBSEveningNews: [PERSON] rookie @Ray_Davis07, who experienced homelessness as a child, honored the man who changed his life: his '…","homeless, homelessness"
2024-12-07T01:39:15.000Z,"ÜT: 38.232813,-85.687023",,,,True,"RT @CBSEveningNews: [PERSON] rookie @Ray_Davis07, who experienced homelessness as a child, honored the man who changed his life: his '…","homeless, homelessness"
2024-12-07T01:38:34.000Z,"Brooklyn, NY",,,,True,"RT @CBSEveningNews: [PERSON] rookie @Ray_Davis07, who experienced homelessness as a child, honored the man who changed his life: his '…","homeless, homelessness"
2024-12-07T01:38:29.000Z,,,,,True,"RT @CBSEveningNews: [PERSON] rookie @Ray_Davis07, who experienced homelessness as a child, honored the man who changed his life: his '…","homeless, homelessness"
2024-12-07T01:37:59.000Z,"Louisville, Kentucky",,,,True,"RT @CBSEveningNews: [PERSON] rookie @Ray_Davis07, who experienced homelessness as a child, honored the man who changed his life: his '…","homeless, homelessness"
2024-12-07T01:32:11.000Z,The Situation Room ,,,,True,"RT @CBSEveningNews: [PERSON] rookie @Ray_Davis07, who experienced homelessness as a child, honored the man who changed his life: his '…","homeless, homelessness"
2024-12-07T01:27:37.000Z,,,,,True,"RT @CBSEveningNews: [PERSON] rookie @Ray_Davis07, who experienced homelessness as a child, honored the man who changed his life: his '…","homeless, homelessness"
2024-12-07T01:22:50.000Z,Atlanta,,,,True,"RT @CBSEveningNews: [PERSON] rookie @Ray_Davis07, who experienced homelessness as a child, honored the man who changed his life: his '…","homeless, homelessness"
2024-12-07T01:19:36.000Z,"Buffalo, NY",,,,True,"RT @CBSEveningNews: [PERSON] rookie @Ray_Davis07, who experienced homelessness as a child, honored the man who changed his life: his '…","homeless, homelessness"
2024-12-07T01:12:12.000Z,"Scituate, MA",,,,True,"RT @CBSEveningNews: [PERSON] rookie @Ray_Davis07, who experienced homelessness as a child, honored the man who changed his life: his '…","homeless, homelessness"
2024-12-07T01:07:37.000Z,,,,,True,"RT @CBSEveningNews: [PERSON] rookie @Ray_Davis07, who experienced homelessness as a child, honored the man who changed his life: his '…","homeless, homelessness"
2024-12-07T00:59:01.000Z,"Buffalo, NY",,,,True,"RT @CBSEveningNews: [PERSON] rookie @Ray_Davis07, who experienced homelessness as a child, honored the man who changed his life: his '…","homeless, homelessness"
2024-12-07T00:58:54.000Z,"Winnipeg, Manitoba",,,,True,"RT @CBSEveningNews: [PERSON] rookie @Ray_Davis07, who experienced homelessness as a child, honored the man who changed his life: his '…","homeless, homelessness"
2024-12-07T00:58:38.000Z,,,,,True,"RT @CBSEveningNews: [PERSON] rookie @Ray_Davis07, who experienced homelessness as a child, honored the man who changed his life: his '…","homeless, homelessness"
2024-12-07T00:56:56.000Z,,,,,True,"RT @CBSEveningNews: [PERSON] rookie @Ray_Davis07, who experienced homelessness as a child, honored the man who changed his life: his '…","homeless, homelessness"
2024-12-07T00:49:12.000Z,"Queens, NY",,,,True,"RT @CBSEveningNews: [PERSON] rookie @Ray_Davis07, who experienced homelessness as a child, honored the man who changed his life: his '…","homeless, homelessness"
2024-12-07T00:47:06.000Z,,,,,True,"RT @CBSEveningNews: [PERSON] rookie @Ray_Davis07, who experienced homelessness as a child, honored the man who changed his life: his '…","homeless, homelessness"
2024-12-07T00:43:14.000Z,"Buffalo, NY",,,,True,"RT @CBSEveningNews: [PERSON] rookie @Ray_Davis07, who experienced homelessness as a child, honored the man who changed his life: his '…","homeless, homelessness"
2024-12-07T00:40:16.000Z,"Binghamton, NY",,,,True,"RT @CBSEveningNews: [PERSON] rookie @Ray_Davis07, who experienced homelessness as a child, honored the man who changed his life: his '…","homeless, homelessness"
2024-12-07T00:39:56.000Z,Parts Unknown,,,,True,"RT @CBSEveningNews: [PERSON] rookie @Ray_Davis07, who experienced homelessness as a child, honored the man who changed his life: his '…","homeless, homelessness"
2024-12-07T00:37:19.000Z,"New York, NY",,,,True,"RT @CBSEveningNews: [PERSON] rookie @Ray_Davis07, who experienced homelessness as a child, honored the man who changed his life: his '…","homeless, homelessness"
2024-12-07T00:36:38.000Z,,,,,True,"RT @CBSEveningNews: [PERSON] rookie @Ray_Davis07, who experienced homelessness as a child, honored the man who changed his life: his '…","homeless, homelessness"
2024-12-07T00:22:28.000Z,"Orlando, FL",,,,True,"RT @CBSEveningNews: [PERSON] rookie @Ray_Davis07, who experienced homelessness as a child, honored the man who changed his life: his '…","homeless, homelessness"
2024-12-07T00:22:01.000Z,"DC, USA",,,,True,"RT @CBSEveningNews: [PERSON] rookie @Ray_Davis07, who experienced homelessness as a child, honored the man who changed his life: his '…","homeless, homelessness"
2024-12-07T00:21:24.000Z,"Buffalo, NY",,,,True,"RT @CBSEveningNews: [PERSON] rookie @Ray_Davis07, who experienced homelessness as a child, honored the man who changed his life: his '…","homeless, homelessness"
2024-12-07T00:18:31.000Z,Houston,,,,True,"RT @CBSEveningNews: [PERSON] rookie @Ray_Davis07, who experienced homelessness as a child, honored the man who changed his life: his '…","homeless, homelessness"
2024-12-07T00:13:22.000Z,Camp Anawanna,,,,True,"RT @CBSEveningNews: [PERSON] rookie @Ray_Davis07, who experienced homelessness as a child, honored the man who changed his life: his '…","homeless, homelessness"
2024-12-07T00:12:41.000Z,Chicago,,,,True,"RT @CBSEveningNews: [PERSON] rookie @Ray_Davis07, who experienced homelessness as a child, honored the man who changed his life: his '…","homeless, homelessness"
2024-12-07T00:11:46.000Z,"New York, NY",,,,True,"RT @CBSEveningNews: [PERSON] rookie @Ray_Davis07, who experienced homelessness as a child, honored the man who changed his life: his '…","homeless, homelessness"
2024-12-07T00:11:37.000Z,"Missouri, USA",,,,True,"RT @CBSEveningNews: [PERSON] rookie @Ray_Davis07, who experienced homelessness as a child, honored the man who changed his life: his '…","homeless, homelessness"
2024-12-07T00:10:35.000Z,📺 6:30 p.m. ET,,,,False,"[ORGANIZATION] rookie @Ray_Davis07, who experienced homelessness as a child, honored the man who changed his life: his 'Big Brother,' PERSON0. [PERSON] is ORG2 with the story of their extraordinary bond. [PERSON]","homeless, homelessness"
2024-12-06T23:57:19.000Z,,,,,True,[PERSON]: .ORG0 programs help you become a part of something bigger. See how ORG0NCCC members helped build affordable h…,
2024-12-06T23:00:02.000Z,"Hastings, Kearney, & GI, NE",,,,False,THANK YOU [ORGANIZATION] for participating in Give Where You Live Day! Your generous donations have enabled [ORGANIZATION] to update our [ORGANIZATION] Kitchen to provide food services for even more hurting &amp; homeless [ORGANIZATION] families in [ORGANIZATION]!  [URL] [URL],homeless
2024-12-06T21:01:36.000Z,Across the U.S.,,,,False,"[ORGANIZATION] programs help you become a part of something bigger. See how ORG1 members helped build affordable housing for low-income families and made a difference with ORG2 in [ORGANIZATION], #[PERSON].  #Volunteer #YoungAdults #AmeriCorps [URL]",affordable housing
2024-12-06T14:30:00.000Z,"Hastings, Kearney, & GI, NE",,,,False,THANK YOU [ORGANIZATION] for participating in Give Where You Live Day! Your generous donations have enabled [ORGANIZATION] to update our [ORGANIZATION] Kitchen to provide food services for even more hurting &amp; homeless [ORGANIZATION] families in [ORGANIZATION]! [URL] [URL],homeless
2024-12-06T14:05:53.000Z,"Washington, DC",,,,False,"@BriannaWu I think if you were in charge of [ORGANIZATION]—or the space program, or a soup kitchen, or an ORG1 team—you would spend [ORGANIZATION] screaming and being screamed at online. First principles. Simplicity. PERSON0 covets and you have ugly fights on the computer",soup kitchen
2024-12-05T23:45:00.000Z,"Hastings, Kearney, & GI, NE",,,,False,"The [ORGANIZATION] community is always so generous, and [ORGANIZATION] is very grateful! Your giving DATE0 through [ORGANIZATION] will allow us to finish up our [ORGANIZATION] Kitchen renovation project and continue providing crucial food services for the homeless &amp; needy in [PERSON]! [URL]",homeless
2024-12-05T20:03:18.000Z,Having a falling out w/snow!,"Buffalo, NY",United States,city,False,"#[PERSON] #[PERSON] #lost #lost everything #help me

I truly need help now that I've lost everything.  I am precariously living in FAC0.  Please help  me climb out of this nightmare. 

My current picture.  I'm waiting away. [URL]",
2024-12-05T18:15:00.000Z,"Hastings, Kearney, & GI, NE",,,,False,"The [ORGANIZATION] community is always so generous, &amp; FAC0 is very grateful! Your giving [ORGANIZATION] through [ORGANIZATION] will allow us to finish up our [ORGANIZATION] Kitchen renovation project &amp; continue providing vital food services for the homeless &amp; needy in [PERSON]! [URL]",homeless
2024-12-04T23:47:04.000Z,,,,,False,"There's where I stayed in buffalo [ORGANIZATION] 
[URL]",
2024-12-04T23:45:35.000Z,,,,,False,[URL],
2024-12-04T23:44:42.000Z,,,,,False,[URL],
2024-12-04T23:44:06.000Z,,,,,False,[PERSON],
2024-12-04T23:43:39.000Z,,,,,False,[ORGANIZATION],
2024-12-04T03:26:22.000Z,Bluesky. Join me there!,,,,True,[ORGANIZATION]: More unites us than divides us:  We all want this city of neighborhoods to thrive. We want a world-class education for…,
2024-12-04T03:08:23.000Z,"Buffalo, New York ",,,,False,"More unites us than divides us:  We all want this city of neighborhoods to thrive. We want a world-class education for our children, healthy  food options, affordable housing, and a [STREET] we're proud to call home. 

That's why I'm running for mayor. 
[URL]",affordable housing
2024-12-03T18:50:43.000Z,,,,,True,"[LOCATION] @cruxfamilyman: So all the crime-fentanyl-violence-failing schools-inflation-high taxes-illegals-homeless problems. 
It’s good you focus…",homeless
2024-12-03T18:44:55.000Z,,,,,False,"So all the crime-fentanyl-violence-failing schools-inflation-high taxes-illegals-homeless problems. 
It’s good you focused on the handful of buffalo that might have been poached?
[ORGANIZATION] politicians are a joke! [URL]",homeless
2024-12-03T18:00:17.000Z,"Buffalo, NY",,,,False,"The project includes housing for income-eligible seniors [ORGANIZATION], older adults with housing instability, income-eligible renters over [LOCATION] and people with physical disabilities.

 [URL]",
2024-12-03T05:49:12.000Z,,,,,False,[ORGANIZATION] These homeless people know they got you progressive cry baby liberal types buffalo'd into believing they are all sad cases when a great many of them are really just hard cases. And you are weak minded fools.,homeless
2024-12-03T02:35:48.000Z,"Oregon, USA",,,,False,[ORGANIZATION] @HOUrbanist That’s a shitty park where women have been raped while jogging and [LOCATION] out homeless camp out. Also [ORGANIZATION] is a toxic soup.  [ORGANIZATION] is gross.🤮,homeless
2024-12-03T01:57:37.000Z,"Brisbane, Australia",,,,True,RT @PhilipJohnBrow2: Do you want real change?Help from the harsh cost of living.Making multinationals and billionaires pay tax.Stopping the…,
2024-12-03T00:42:55.000Z,"Cuyahoga Falls, OH",,,,False,@TMoonPickems @KenCarman [PERSON] [PERSON] @mikeymoon_ @toilet_Bowles [PERSON] @HankF330ToGo @CLERodB @tha_buffalo I remember freezing my ass off drinking [PERSON] with a homeless guy in the turnstile doors of [ORGANIZATION] as [ORGANIZATION] took [STREET] in a blizzard on FAC0 with thousands of drinking ORG1 fans,homeless
2024-12-02T22:24:14.000Z,,,,,False,"@beingrachit_ Too many jokes [ORGANIZATION], somebody calling her buffalo. PERSON0 [PERSON]? [PERSON], yes he looks like a gully boy, grinning like a homeless [PERSON]",homeless
2024-12-02T17:11:08.000Z,Westchester,,,,True,[PERSON]: .@GeorgeAmedore: [ORGANIZATION] is about to impose an unnecessary – and unfunded – mandate on every future new home buy…,
2024-12-02T15:09:44.000Z,,,,,False,[ORGANIZATION] Look buffalo making more affordable housing like the whole city isn’t full of it and does nothing to bring people to the city,affordable housing
2024-12-02T12:58:07.000Z,New York,,,,False,".@GeorgeAmedore: [ORGANIZATION] is about to impose an unnecessary – and unfunded – mandate on every future new home buyer from [PERSON] to GPE2.
[URL]",
2024-12-02T04:20:45.000Z,"Irving, TX",,,,True,RT @PhilipJohnBrow2: Do you want real change?Help from the harsh cost of living.Making multinationals and billionaires pay tax.Stopping the…,
2024-12-02T02:31:50.000Z,,,,,False,[ORGANIZATION] looks totally out of their element in snowed in [PERSON] maybe if they lined front rows of stands with homeless people they might feel more at home,homeless
2024-12-01T17:52:05.000Z,,,,,False,@JoshLawson81 @NFLFantasy I did that for the [ORGANIZATION] no show game . Now I’m homeless . Maybe put it on [PERSON] at home in a snow storm and keep the house,homeless
2024-12-01T02:02:56.000Z,"Lackawanna, NY",,,,True,"RT @MissCimato: OH #[PERSON] 

I’m on a mission to serve 30 [ORGANIZATION] meals and give away 30 scarves and hats to the homeless populat…",homeless
2024-11-30T22:26:13.000Z,"Buffalo, NY",,,,False,"PERSON0 You’re not from [ORGANIZATION] you wouldn’t get it. Our team will be around a lot longer than our current owner. We help the players get out of their driveways too. Sorry we’re not a big, smelly, homeless, disgusting city like your team.",homeless
2024-11-30T16:01:26.000Z,"Neptune, NJ",,,,False,DATE0 - Kitchen open 10am-3pm serving lunch…[PERSON] w/ [PERSON]…Special - Buffalo Chicken Quesadilla.  [ORGANIZATION]!🍺,
2024-11-29T23:40:21.000Z,,,,,False,These [ORGANIZATION] common council members look like they'd buy anything if the skim amount was just right. We still have homeless Americans we need a [ORGANIZATION] animal shelter. [ORGANIZATION] is gone we don't need to lock step behind him anymore. Time for financial accountability [URL],homeless
2024-11-29T19:20:32.000Z,,,,,False,"PERSON0 @[ORGANIZATION]Plus Can relate to this story. Was homeless [ORGANIZATION] and [LOCATION] in [ORGANIZATION] after spending DATE2 in [ORGANIZATION], originally born in [ORGANIZATION] and fan since [ORGANIZATION]. [PERSON] has been phenomenal. My favorite DATE5 food is stuffing. Lasagna is kind of weird for thanksgivg",homeless
2024-11-29T15:02:10.000Z,The Great State of TENNESSEE,,,,False,@POTUS Thank you for your support of the homeless during WWII. I hope you will continue protecting [ORGANIZATION] in [ORGANIZATION] and help fill the rivers with Piranha because there's too many cats growing at the bottom. Swimming upstream on a log ain't near as easy as you make it look.,homeless
2024-11-29T12:39:01.000Z,Perth WA Australia,,,,True,RT @PhilipJohnBrow2: Do you want real change?Help from the harsh cost of living.Making multinationals and billionaires pay tax.Stopping the…,
2024-11-29T12:38:49.000Z,Perth WA Australia,,,,False,Do you want real change?Help from the harsh cost of living.Making multinationals and billionaires pay tax.Stopping the big fish corrupting major Governments. Money for poor people. No more homelessness.Action on high rents. No more poverty.White Buffalo [ORGANIZATION] [URL],"homeless, homelessness"
2024-11-29T02:27:49.000Z,,,,,True,"RT @KarenEdwardsTV: An inspiring story from our [ORGANIZATION] with [ORGANIZATION] back PERSON1, who spent his childhood in…",
2024-11-28T21:13:37.000Z,"New York, NY",,,,True,"[PERSON]: [ORGANIZATION] celebrates the opening of ORG1 in [ORGANIZATION], a $8.4M transformation of the former ORG2. Supported by…",
2024-11-28T12:13:11.000Z,U.S.A. ,,,,False,PERSON0 [PERSON] There’s dead carcasses of affordable housing all over the city of buffalo. We don’t need more. Business incentives and more policing would benefit [ORGANIZATION] residents. Plenty of room for an industrial park.,affordable housing
2024-11-28T12:00:12.000Z,"Buffalo, NY",,,,False,"Inspired by his work, [ORGANIZATION] sons PERSON1 and PERSON2 are carrying on the mission [ORGANIZATION], along with other volunteers from [ORGANIZATION], where [ORGANIZATION] is pastor.

[URL]",
2024-11-28T01:30:05.000Z,"Rochester, NY",,,,False,"You can build homes (not affordable housing, but real homes), buy groceries at [ORGANIZATION], and even help with rent and groceries for everyone in [ORGANIZATION] for $1.5 Billion.

That’s all ORG1 loves to do. Waste money and destroy places. [URL]",affordable housing
2024-11-27T21:23:05.000Z,"Rochester, NY",,,,True,"RT @KarenEdwardsTV: An inspiring story from our [ORGANIZATION] with [ORGANIZATION] back PERSON1, who spent his childhood in…",
2024-11-27T21:08:24.000Z,"Rochester, NY",,,,False,"An inspiring story from our [ORGANIZATION] with [ORGANIZATION] back PERSON1, who spent his childhood in and out of homeless shelters and foster care before going on to make it into the #[PERSON]! @13WHAM @BuffaloPlus (I'm not crying, you are!) [URL]",homeless
2024-11-27T18:39:18.000Z,,,,,False,"@CheyCab sure, increased crime, homelessness, and taxes.  Toxic stew.  Cities have and will fail in these situations.  [ORGANIZATION], [PERSON], [ORGANIZATION], [PERSON].","homeless, homelessness"
2024-11-27T16:33:41.000Z,,,,,False,@DelReid [ORGANIZATION] for this fan base to get attention. Maybe donate to the homeless in the [ORGANIZATION] area .,homeless
2024-11-27T00:27:20.000Z,,,,,True,"RT @13WHAM: [ORGANIZATION] back [ORGANIZATION] has always searched for a [STREET] to call home.

One of 14 kids, he was in and out of homeles…",
2024-11-26T23:55:00.000Z,,,,,True,[PERSON] fed the homeless outside the central library Downtown GPE0. Looked like the plates 🍽️ were full…,homeless
2024-11-26T23:54:41.000Z,"Rochester, NY USA",,,,False,"[ORGANIZATION] back [ORGANIZATION] has always searched for a [STREET] to call home.

One of 14 kids, he was in and out of homeless shelters and foster care as his parents struggled to support the family.

""It was the hardest time of my life.""

[URL]",homeless
2024-11-26T23:30:03.000Z,"Rochester, NY USA",,,,False,"[ORGANIZATION] back [ORGANIZATION] has always searched for a [STREET] to call home.

One of 14 kids, he as in and out of homeless shelters and foster care as his parents struggled to support the family.

""It was the hardest time of my life.""

[URL]",homeless
2024-11-26T18:35:00.000Z,New York State,,,,False,"[ORGANIZATION] celebrates the opening of ORG1 in [ORGANIZATION], a $8.4M transformation of the former ORG2. Supported by a $750K [ORGANIZATION] Better [ORGANIZATION] Fund loan, the project creates affordable housing and revitalized commercial space. Details: [URL]",affordable housing
2024-11-26T17:17:39.000Z,"Albany, NY",,,,True,[ORGANIZATION]: [ORGANIZATION] Executive PERSON1 and acting [PERSON] Mayor [PERSON] are criticizing affordable housing plans put…,affordable housing
2024-11-26T15:00:06.000Z,"Buffalo, NY",,,,False,"A homeless crisis is being felt in nearly every community across [ORGANIZATION], making outreach programs even more vital. The state announced [ORGANIZATION] the expansion of its [ORGANIZATION] program, which started trying to help certain upstate regions in [LOCATION]. [URL]",homeless
2024-11-26T14:50:15.000Z,"Buffalo, NY",,,,True,[ORGANIZATION]: [ORGANIZATION] Executive PERSON1 and acting [PERSON] Mayor [PERSON] are criticizing affordable housing plans put…,affordable housing
2024-11-26T14:49:31.000Z,"Buffalo, N.Y.",,,,False,"[ORGANIZATION] Executive PERSON0 and acting [PERSON] Mayor [PERSON] are criticizing affordable housing plans put forth on a joint project with the county land bank. Land bank officials say they were blindsided by the comments.
by @jepsteinbuffalo 
[URL]",affordable housing
2024-11-26T14:41:46.000Z,DFW by way of WNY,,,,True,"RT @MissCimato: OH #[PERSON] 

I’m on a mission to serve 30 [ORGANIZATION] meals and give away 30 scarves and hats to the homeless populat…",homeless
2024-11-26T13:57:32.000Z,585,,,,True,"RT @MissCimato: OH #[PERSON] 

I’m on a mission to serve 30 [ORGANIZATION] meals and give away 30 scarves and hats to the homeless populat…",homeless
2024-11-26T13:21:21.000Z,Western New York,,,,True,"RT @MissCimato: OH #[PERSON] 

I’m on a mission to serve 30 [ORGANIZATION] meals and give away 30 scarves and hats to the homeless populat…",homeless
2024-11-26T13:12:43.000Z,"Buffalo, N.Y.",,,,False,[ORGANIZATION] from [ORGANIZATION] is carrying on the family tradition of living with [ORGANIZATION]'s homeless during [ORGANIZATION]. He tells us about how [TIME] went. [URL],homeless
2024-11-26T12:49:31.000Z,"Buffalo, NY",,,,True,"RT @MissCimato: OH #[PERSON] 

I’m on a mission to serve 30 [ORGANIZATION] meals and give away 30 scarves and hats to the homeless populat…",homeless
2024-11-26T12:45:30.000Z,"Buffalo, NY",,,,True,"RT @MissCimato: OH #[PERSON] 

I’m on a mission to serve 30 [ORGANIZATION] meals and give away 30 scarves and hats to the homeless populat…",homeless
2024-11-26T12:24:00.000Z,"Buffalo, N.Y.",,,,False,[ORGANIZATION] and [PERSON] are carrying on their father's tradition of living among [ORGANIZATION]'s homeless for [ORGANIZATION]. [URL],homeless
2024-11-26T05:59:38.000Z,Buffalo,,,,True,[ORGANIZATION] Stories of the homeless [STREET] brothers PERSON0 and [PERSON] to continue their dad's DATE0 mission to bring attent…,homeless
2024-11-26T05:58:53.000Z,Let’s go Buffalo!! 🦬💙❤️,,,,False,Stories of the homeless [STREET] brothers PERSON0 and [PERSON] to continue their dad's DATE0 mission to bring attention to #homelessness in #[PERSON]. I spoke with PERSON2 [TIME] about what it's like to no longer be homeless. [PERSON] FULL STORY: [URL] [URL],"homeless, homelessness"
2024-11-26T00:24:48.000Z,Wilmington NC,,,,True,"RT @MissCimato: OH #[PERSON] 

I’m on a mission to serve 30 [ORGANIZATION] meals and give away 30 scarves and hats to the homeless populat…",homeless
2024-11-25T23:23:21.000Z,,,,,True,"RT @MissCimato: OH #[PERSON] 

I’m on a mission to serve 30 [ORGANIZATION] meals and give away 30 scarves and hats to the homeless populat…",homeless
2024-11-25T23:16:53.000Z,NY state of mind,,,,True,"RT @MissCimato: OH #[PERSON] 

I’m on a mission to serve 30 [ORGANIZATION] meals and give away 30 scarves and hats to the homeless populat…",homeless
2024-11-25T21:19:09.000Z,"Buffalo, NY",,,,True,"RT @MissCimato: OH #[PERSON] 

I’m on a mission to serve 30 [ORGANIZATION] meals and give away 30 scarves and hats to the homeless populat…",homeless
2024-11-25T21:12:24.000Z,"Rochester, NY",,,,True,"RT @MissCimato: OH #[PERSON] 

I’m on a mission to serve 30 [ORGANIZATION] meals and give away 30 scarves and hats to the homeless populat…",homeless
2024-11-25T19:46:20.000Z,,,,,True,"RT @MissCimato: OH #[PERSON] 

I’m on a mission to serve 30 [ORGANIZATION] meals and give away 30 scarves and hats to the homeless populat…",homeless
2024-11-25T19:05:05.000Z,"Florida, USA",,,,True,"RT @MissCimato: OH #[PERSON] 

I’m on a mission to serve 30 [ORGANIZATION] meals and give away 30 scarves and hats to the homeless populat…",homeless
2024-11-25T18:59:03.000Z,"Atlanta, GA",,,,True,"RT @MissCimato: OH #[PERSON] 

I’m on a mission to serve 30 [ORGANIZATION] meals and give away 30 scarves and hats to the homeless populat…",homeless
2024-11-25T18:41:05.000Z,"Buffalo, NY",,,,True,"RT @MissCimato: OH #[PERSON] 

I’m on a mission to serve 30 [ORGANIZATION] meals and give away 30 scarves and hats to the homeless populat…",homeless
2024-11-25T18:38:25.000Z,Pluto,,,,True,"RT @MissCimato: OH #[PERSON] 

I’m on a mission to serve 30 [ORGANIZATION] meals and give away 30 scarves and hats to the homeless populat…",homeless
2024-11-25T17:50:25.000Z,YOUR MOMS HOUSE,,,,True,"RT @MissCimato: OH #[PERSON] 

I’m on a mission to serve 30 [ORGANIZATION] meals and give away 30 scarves and hats to the homeless populat…",homeless
2024-11-25T17:44:40.000Z,buffalo,,,,True,[ORGANIZATION]: [ORGANIZATION] is designed to put empty rental units back online by providing grants to small local…,
2024-11-25T17:34:51.000Z,Buffalo 2 Virginia Beach,,,,True,"RT @MissCimato: OH #[PERSON] 

I’m on a mission to serve 30 [ORGANIZATION] meals and give away 30 scarves and hats to the homeless populat…",homeless
2024-11-25T17:24:25.000Z,,,,,True,"RT @MissCimato: OH #[PERSON] 

I’m on a mission to serve 30 [ORGANIZATION] meals and give away 30 scarves and hats to the homeless populat…",homeless
2024-11-25T17:10:28.000Z,"Sanborn, NY",,,,True,"RT @MissCimato: OH #[PERSON] 

I’m on a mission to serve 30 [ORGANIZATION] meals and give away 30 scarves and hats to the homeless populat…",homeless
2024-11-25T17:05:50.000Z,"New York, New York",,,,True,"RT @MissCimato: OH #[PERSON] 

I’m on a mission to serve 30 [ORGANIZATION] meals and give away 30 scarves and hats to the homeless populat…",homeless
2024-11-25T16:52:24.000Z,"Rochester, NY",,,,True,"RT @MissCimato: OH #[PERSON] 

I’m on a mission to serve 30 [ORGANIZATION] meals and give away 30 scarves and hats to the homeless populat…",homeless
