id,text,created_at,author_id,user_location,tweet_geo,tweet_country,place_type,is_retweet,keywords_matched
1856726458766446961,"RT @GrassrootArmy: The Democrat run city of Kalamazoo is literlly turning into a sewer because of the homeless problem.
@cityofkalamazoo ht…",2024-11-13T15:50:58.000Z,1594703453753835520,United State of America,,,,True,homeless
1856724320145334474,"RT @GrassrootArmy: The Democrat run city of Kalamazoo is literlly turning into a sewer because of the homeless problem.
@cityofkalamazoo ht…",2024-11-13T15:42:28.000Z,304161911,,,,,True,homeless
1856718755474071883,"RT @GrassrootArmy: The Democrat run city of Kalamazoo is literlly turning into a sewer because of the homeless problem.
@cityofkalamazoo ht…",2024-11-13T15:20:22.000Z,1519303259952984064,,,,,True,homeless
1856705356560241023,"RT @GrassrootArmy: The Democrat run city of Kalamazoo is literlly turning into a sewer because of the homeless problem.
@cityofkalamazoo ht…",2024-11-13T14:27:07.000Z,1787936032446414848,"Chesterfield, MI",,,,True,homeless
1856702708020912503,"RT @GrassrootArmy: The Democrat run city of Kalamazoo is literlly turning into a sewer because of the homeless problem.
@cityofkalamazoo ht…",2024-11-13T14:16:36.000Z,1384973880268316681,United States,,,,True,homeless
1856702258194661611,"RT @GrassrootArmy: The Democrat run city of Kalamazoo is literlly turning into a sewer because of the homeless problem.
@cityofkalamazoo ht…",2024-11-13T14:14:48.000Z,1698474932810776576,,,,,True,homeless
1856695504542830855,"RT @GrassrootArmy: The Democrat run city of Kalamazoo is literlly turning into a sewer because of the homeless problem.
@cityofkalamazoo ht…",2024-11-13T13:47:58.000Z,1460064875699388423,,,,,True,homeless
1856691714083201086,"RT @GrassrootArmy: The Democrat run city of Kalamazoo is literlly turning into a sewer because of the homeless problem.
@cityofkalamazoo ht…",2024-11-13T13:32:54.000Z,4146437898,Unknown ,,,,True,homeless
1856689958192304465,"RT @GrassrootArmy: The Democrat run city of Kalamazoo is literlly turning into a sewer because of the homeless problem.
@cityofkalamazoo ht…",2024-11-13T13:25:56.000Z,1587331939064766465,"Michigan, USA",,,,True,homeless
1856689486551294149,"RT @GrassrootArmy: The Democrat run city of Kalamazoo is literlly turning into a sewer because of the homeless problem.
@cityofkalamazoo ht…",2024-11-13T13:24:03.000Z,1437810669735264265,,,,,True,homeless
1856687459368628413,"RT @GrassrootArmy: The Democrat run city of Kalamazoo is literlly turning into a sewer because of the homeless problem.
@cityofkalamazoo ht…",2024-11-13T13:16:00.000Z,1437039002994061319,,,,,True,homeless
1856681349442154704,"RT @GrassrootArmy: The Democrat run city of Kalamazoo is literlly turning into a sewer because of the homeless problem.
@cityofkalamazoo ht…",2024-11-13T12:51:43.000Z,836086916,"Michigan, USA",,,,True,homeless
1856680466151358749,"RT @GrassrootArmy: The Democrat run city of Kalamazoo is literlly turning into a sewer because of the homeless problem.
@cityofkalamazoo ht…",2024-11-13T12:48:13.000Z,1519383706871418884,,,,,True,homeless
1856672674367369501,"RT @GrassrootArmy: The Democrat run city of Kalamazoo is literlly turning into a sewer because of the homeless problem.
@cityofkalamazoo ht…",2024-11-13T12:17:15.000Z,1751076033971798016,,,,,True,homeless
1856670190156575040,"RT @GrassrootArmy: The Democrat run city of Kalamazoo is literlly turning into a sewer because of the homeless problem.
@cityofkalamazoo ht…",2024-11-13T12:07:23.000Z,1755682359440031744,,,,,True,homeless
1856662588102262893,"RT @GrassrootArmy: The Democrat run city of Kalamazoo is literlly turning into a sewer because of the homeless problem.
@cityofkalamazoo ht…",2024-11-13T11:37:10.000Z,830557391729131521,,,,,True,homeless
1856652672582979634,"RT @GrassrootArmy: The Democrat run city of Kalamazoo is literlly turning into a sewer because of the homeless problem.
@cityofkalamazoo ht…",2024-11-13T10:57:46.000Z,1012568828,"Michigan, USA",,,,True,homeless
1856652021048250501,"RT @GrassrootArmy: The Democrat run city of Kalamazoo is literlly turning into a sewer because of the homeless problem.
@cityofkalamazoo ht…",2024-11-13T10:55:11.000Z,1839438926961926144,,,,,True,homeless
1856651624329953593,"RT @GrassrootArmy: The Democrat run city of Kalamazoo is literlly turning into a sewer because of the homeless problem.
@cityofkalamazoo ht…",2024-11-13T10:53:36.000Z,2802272943,earth flat or roundish,,,,True,homeless
1856650683094577247,"RT @GrassrootArmy: The Democrat run city of Kalamazoo is literlly turning into a sewer because of the homeless problem.
@cityofkalamazoo ht…",2024-11-13T10:49:52.000Z,1784198011276423168,,,,,True,homeless
1856640872638448112,"RT @GrassrootArmy: The Democrat run city of Kalamazoo is literlly turning into a sewer because of the homeless problem.
@cityofkalamazoo ht…",2024-11-13T10:10:53.000Z,1604832302105874434,,,,,True,homeless
1856636133263741244,"RT @GrassrootArmy: The Democrat run city of Kalamazoo is literlly turning into a sewer because of the homeless problem.
@cityofkalamazoo ht…",2024-11-13T09:52:03.000Z,1466396072306216961,Michigan,,,,True,homeless
1856632192534757537,"RT @GrassrootArmy: The Democrat run city of Kalamazoo is literlly turning into a sewer because of the homeless problem.
@cityofkalamazoo ht…",2024-11-13T09:36:23.000Z,1518343963492720640,"Michigan, USA",,,,True,homeless
1856627034459394388,"RT @GrassrootArmy: The Democrat run city of Kalamazoo is literlly turning into a sewer because of the homeless problem.
@cityofkalamazoo ht…",2024-11-13T09:15:54.000Z,955707018295341058,"Michigan, USA",,,,True,homeless
1856583608007569849,"RT @GrassrootArmy: The Democrat run city of Kalamazoo is literlly turning into a sewer because of the homeless problem.
@cityofkalamazoo ht…",2024-11-13T06:23:20.000Z,862033672291188736,USA,,,,True,homeless
1856577150029119974,"RT @GrassrootArmy: The Democrat run city of Kalamazoo is literlly turning into a sewer because of the homeless problem.
@cityofkalamazoo ht…",2024-11-13T05:57:40.000Z,1709466633507311616,"Michigan, USA",,,,True,homeless
1856576588147470724,"RT @GrassrootArmy: The Democrat run city of Kalamazoo is literlly turning into a sewer because of the homeless problem.
@cityofkalamazoo ht…",2024-11-13T05:55:26.000Z,2723205289,SW Michigan,,,,True,homeless
1856567557408305367,"RT @GrassrootArmy: The Democrat run city of Kalamazoo is literlly turning into a sewer because of the homeless problem.
@cityofkalamazoo ht…",2024-11-13T05:19:33.000Z,1651590292191969281,,,,,True,homeless
1856566216971677854,"RT @GrassrootArmy: The Democrat run city of Kalamazoo is literlly turning into a sewer because of the homeless problem.
@cityofkalamazoo ht…",2024-11-13T05:14:14.000Z,1791517417484468226,,,,,True,homeless
1856561374882636050,"RT @GrassrootArmy: The Democrat run city of Kalamazoo is literlly turning into a sewer because of the homeless problem.
@cityofkalamazoo ht…",2024-11-13T04:54:59.000Z,1491102638938722307,,,,,True,homeless
1856561359330181324,"RT @GrassrootArmy: The Democrat run city of Kalamazoo is literlly turning into a sewer because of the homeless problem.
@cityofkalamazoo ht…",2024-11-13T04:54:55.000Z,1640156762895417345,"Taylor, MI",,,,True,homeless
1856557554253385892,"RT @GrassrootArmy: The Democrat run city of Kalamazoo is literlly turning into a sewer because of the homeless problem.
@cityofkalamazoo ht…",2024-11-13T04:39:48.000Z,1222654507190038532,"Indiana, USA",,,,True,homeless
1856553633850241287,"RT @GrassrootArmy: The Democrat run city of Kalamazoo is literlly turning into a sewer because of the homeless problem.
@cityofkalamazoo ht…",2024-11-13T04:24:14.000Z,66732290,Arizona,,,,True,homeless
1856551797650763787,"RT @GrassrootArmy: The Democrat run city of Kalamazoo is literlly turning into a sewer because of the homeless problem.
@cityofkalamazoo ht…",2024-11-13T04:16:56.000Z,1267637964038905857,,,,,True,homeless
1856550101637910996,"RT @GrassrootArmy: The Democrat run city of Kalamazoo is literlly turning into a sewer because of the homeless problem.
@cityofkalamazoo ht…",2024-11-13T04:10:11.000Z,1343020964972519431,,,,,True,homeless
