id,text,created_at,author_id,user_location,tweet_geo,tweet_country,place_type,is_retweet,keywords_matched
1872787028687110213,"@LauraLoomer @elonmusk I don't see any funny about it. I couldn't care less if Elon had Trillions or was homeless. A man is worthless without respect. Playing games with someone's income might be funny for some, I guess, even if it was just for just 12 hours. Very disrespectful &amp; disappointing.",2024-12-27T23:29:56.000Z,1351221982671593472,United States,"Mishawaka, IN",United States,city,False,homeless
1872386919482495202,"Developer adds Hope Ministries building to Monarch plan for housing, retail and green space as well as address food insecurity. READI money awarded. https://t.co/v91cOXtnHZ",2024-12-26T21:00:03.000Z,20528760,"South Bend, IN",,,,False,
1872243487262826933,"Developer adds Hope Ministries building to Monarch plan for housing, retail and green space as well as address food insecurity. READI money awarded. https://t.co/0rITW9WNnj",2024-12-26T11:30:06.000Z,20528760,"South Bend, IN",,,,False,
1871717924261806583,"RT @AraquelBloss: I’ve been a war protestor, progressive organizer, water protector, congressional campaign director, women’s rights &amp; radi…",2024-12-25T00:41:42.000Z,1859946739635023872,United State,,,,True,
1870128956583883071,"@IUBarstool Even with the homeless in the middle of BTown, south bend is such a shit hole with the NCAA’s WORST stadium.",2024-12-20T15:27:43.000Z,1345558936674574336,The Goat House,,,,False,homeless
1869580458562105576,"@FreyjaTarte @WeThePeople021 Actually, I think this is a cool idea. Like dorm-style living, but for adults. If it revitalizes mall space, helps local businesses, alleviates a shortage of affordable housing (especially for young adults or seniors) and ISN'T MANDATED BY THE GOVERNMENT, I say go for it!",2024-12-19T03:08:11.000Z,134250956,"Granger, IN","Granger, IN",United States,city,False,affordable housing
1869524351956971793,"A huge shoutout to ADEC's Self Advocates for their generosity and hard work! They donated 19 sets of hats, gloves, and scarves to help keep the children at South Bend's Center for the Homeless warm this winter. 💙 https://t.co/a1pLkg3CvA",2024-12-18T23:25:14.000Z,431899650,"Bristol, IN.",,,,False,homeless
1867755586470687099,"RT @rakesofmallow: ☘️🎁🎄Christmas Giving 2024 is live🎄🎁☘️

Donate to the Center for the Homeless in South Bend here: https://t.co/pjhR6Q9QNu…",2024-12-14T02:16:47.000Z,23494630,"South Bend, IN",,,,True,homeless
1867739417739505672,"813 S. Michigan St (South Bend)
Center for the Homeless

MOTOR VEHICLE COLLISION 

8:06 PM: They advised this was NOT a car that rolled over. Sounds like they said  “cart”. The patient is alert.

#SouthBend https://t.co/aZYv6s9Tai",2024-12-14T01:12:32.000Z,1810890594534805504,"South Bend, IN",,,,False,homeless
1867738431402434586,"RT @rakesofmallow: ☘️🎁🎄Christmas Giving 2024 is live🎄🎁☘️

Donate to the Center for the Homeless in South Bend here: https://t.co/pjhR6Q9QNu…",2024-12-14T01:08:37.000Z,358984156,"South Bend, IN",,,,True,homeless
1867550065792852114,RT @aimeeterese: @Chasten You really want to go there with your “husbands” record on homelessness in south bend?,2024-12-13T12:40:07.000Z,1543303524645232643,"Atlanta, GA",,,,True,"homeless, homelessness"
1867523468071174199,RT @aimeeterese: @Chasten You really want to go there with your “husbands” record on homelessness in south bend?,2024-12-13T10:54:26.000Z,738710158176571392,🇺🇸 🇺🇸🇺🇸,,,,True,"homeless, homelessness"
1867387060564459897,@Tilllitstank @MrMonies28 dey lucky i aint south bend i be eating like a homeless man that aint ate in 3 days,2024-12-13T01:52:24.000Z,1442162632899776512,,,,,False,homeless
1867380340278579235,@Chasten You really want to go there with your “husbands” record on homelessness in south bend?,2024-12-13T01:25:42.000Z,23292743,,,,,False,"homeless, homelessness"
